x1,x2,x3,y
6.1186,0.2376,4.4360,56.8559
9.2543,0.7739,2.4669,60.8493
8.6035,5.7123,2.4947,45.8783
3.3654,5.2532,3.7302,36.0782
6.5855,3.8632,3.9642,51.9719
1.0715,5.1184,2.1626,27.5002
2.4239,2.3957,1.2919,27.2391
1.8415,2.7953,3.5699,39.2229
9.1011,2.7891,1.3433,47.9313
9.3024,4.6093,1.7979,43.2401
3.9585,1.9037,4.9858,49.8950
5.2860,1.6703,1.1531,38.5508
2.4017,2.8198,3.5609,39.1544
6.4097,2.2817,4.7458,58.8512
4.2534,2.5807,2.8936,45.8621
9.5738,4.1020,2.0794,52.2558
6.7212,0.5015,1.2770,44.1528
7.4099,5.2277,3.0991,48.2154
7.0268,1.5567,4.3222,63.1790
4.0782,4.5191,1.6581,33.8506
4.1435,2.5146,2.9020,41.4674
7.2702,2.1282,3.7716,55.3149
4.5022,0.0596,4.1323,53.3893
7.0117,3.6991,2.2949,44.6502
9.8773,5.6338,3.9713,58.0756
2.3546,2.7520,1.5899,27.7707
8.7787,0.6816,4.8799,67.3544
1.0331,2.7034,4.3300,40.6886
2.1315,2.6960,4.8778,46.5412
9.8113,2.5211,3.1843,61.1209
2.4949,2.2653,2.3923,40.0199
6.1915,0.0862,4.2551,58.1031
1.1457,5.3799,3.0083,29.8095
6.8402,2.7360,2.6415,45.9665
4.1699,3.2548,3.0927,41.5563
2.5823,2.5703,1.7076,30.1675
6.3540,3.2566,2.5263,46.8987
4.9374,1.6995,3.4815,46.2953
9.3262,5.1420,4.9815,62.9243
6.8466,3.6976,2.6451,45.4912
5.4676,4.5104,4.7089,52.6826
6.2311,0.1958,2.1596,50.3704
4.7858,1.3373,2.8185,44.8074
5.2262,0.7466,4.8705,59.4342
9.2263,2.4776,4.2817,63.1915
1.0684,2.2479,1.8957,25.0375
3.5524,5.2776,2.0580,32.2716
4.7324,1.4493,4.6007,51.2774
4.7310,0.0932,1.6135,39.4788
8.3803,3.5997,2.3404,52.2582
9.6324,5.9570,1.9673,48.1104
6.7999,4.9713,4.2053,51.2668
6.2007,0.7732,3.5451,56.0041
9.1375,3.1037,2.7496,54.7781
1.8962,4.8070,3.0170,28.7850
8.5873,3.7639,2.0409,45.8635
5.9761,5.6922,1.8151,37.4066
6.6600,3.5597,1.1113,39.6034
7.3682,5.5236,1.3151,35.1980
2.1749,2.7222,3.5260,40.9286
4.2231,1.4383,4.5916,52.0312
3.2073,4.6802,4.1442,43.3521
7.9335,3.9555,2.0999,48.9679
6.7455,3.4761,1.4137,39.2360
5.1321,3.5754,1.4283,34.5279
1.8350,2.9655,2.4456,35.9567
8.5448,2.3448,2.9641,56.5401
9.6330,0.4579,3.7493,66.8374
4.3773,1.8815,4.6332,52.9878
1.0913,1.0721,3.2692,36.3005
6.4599,0.1887,4.9037,65.8192
6.5260,3.2789,1.6336,41.0976
7.6753,5.5595,1.7714,41.1881
5.6057,0.9141,4.4675,57.4062
2.0331,1.3017,2.3102,35.6559
9.4586,1.6055,2.9263,62.9644
9.5791,2.0913,3.2060,59.6754
5.4622,3.0759,2.5998,46.4135
2.7375,1.0378,3.7482,46.1124
4.5354,3.5019,4.0658,45.8748
3.8043,4.7646,4.8150,41.8291
4.8136,4.4825,4.2636,47.1102
6.6062,3.6438,2.7173,44.3514
6.6943,0.3856,1.6690,46.8641
1.3038,3.0681,3.3475,33.5025
6.8059,5.7909,2.4090,44.4866
1.2695,1.0794,2.2907,33.5815
1.6538,3.9417,2.4879,27.6969
8.0156,0.7338,2.2744,55.7330
5.1884,4.7714,4.5950,49.1194
6.0548,2.3135,3.4072,49.6547
3.5024,3.6474,4.5334,45.7208
8.7392,0.4489,4.5707,65.2108
3.8600,1.9207,1.7885,38.2675
8.2245,2.9919,4.9610,62.5889
2.5403,1.9612,2.5314,36.8444
6.1877,1.7102,3.5747,56.6928
9.2048,1.7062,4.3666,61.3621
4.6253,5.3750,4.6721,49.2776
1.6251,0.5707,4.2101,45.4843
7.5093,1.6480,4.0148,57.2392
3.8186,3.6739,2.5733,38.4689
7.2681,2.7275,4.3947,59.3188
4.3652,3.7079,1.1172,31.0570
1.4305,0.0624,1.4205,29.9211
4.9211,1.0211,1.7646,44.2810
9.1205,2.2133,4.6115,70.6471
8.8121,1.5581,4.1398,63.7134
1.9972,5.6829,1.3002,19.8098
8.3124,1.6195,1.6814,52.5247
2.2399,2.7642,1.5052,30.8797
8.9902,5.7950,2.6532,46.0947
5.0210,0.7342,3.1104,46.5489
9.7871,1.9315,3.9235,63.7325
3.0325,1.5829,2.1849,39.0756
8.8559,3.9569,3.9411,59.6304
2.8530,0.4681,4.8871,52.3603
2.9452,4.9111,1.7517,27.8921
1.9408,1.2520,3.3621,36.2336
7.8444,1.8710,2.8161,53.1882
2.3860,3.0271,4.6565,44.7569
9.7756,5.2072,3.0539,56.0468
8.0202,1.1277,2.1114,53.2415
8.8285,3.8903,1.5892,48.1210
8.8858,4.4702,1.9622,48.5407
1.2573,3.9713,2.8106,29.0874
3.3902,5.5616,1.3363,24.6903
5.5197,3.0476,1.2126,37.0041
3.4533,0.5869,3.5945,46.9220
3.6461,2.4162,3.3762,40.9041
5.7661,2.9617,2.7343,43.8374
9.6307,1.3175,1.2126,49.7019
1.3212,1.5971,1.2634,28.2404
6.5820,4.2949,2.5676,44.8442
1.9117,4.4035,4.5181,39.3632
8.0715,2.0858,2.1520,52.1513
6.3668,4.4033,1.3770,34.0738
5.2908,1.8319,4.6267,55.2787
3.1476,1.8907,1.2778,33.6963
2.2765,0.0764,2.8984,45.1312
4.0065,1.0651,2.0553,42.8359
8.6778,3.5640,4.8782,64.6986
6.2484,2.9298,1.9900,45.6938
6.1054,5.9425,4.3414,50.4842
5.7274,1.0038,1.5863,44.5228
7.6257,2.7157,3.9393,58.0905
9.9081,1.5440,2.9460,61.1488
4.1736,4.2609,4.5655,47.0754
7.9707,5.1417,4.6087,55.8655
7.1721,4.3693,1.0829,37.6385
9.8077,5.1376,3.6375,58.8131
3.1993,4.4461,4.8932,46.9956
4.2348,4.4662,1.7754,35.3885
9.6891,5.2629,3.7152,56.3181
9.0930,2.6956,4.8332,64.5058
7.1116,5.3280,2.5641,43.2351
4.7556,5.9637,2.2373,35.8692
4.0895,3.6742,2.7338,39.2081
5.0952,5.8089,4.1694,43.2521
5.4903,4.1132,2.8653,47.7012
2.3520,5.8000,3.4952,32.0596
3.5943,4.7987,1.0624,25.0366
1.3686,1.6981,3.3723,39.1853
4.8729,3.9615,1.0026,32.2691
3.2629,2.1013,2.1331,38.1234
7.9200,0.9302,1.3440,46.3278
3.4360,5.9755,1.7869,26.5859
2.9697,2.8391,2.4185,34.9050
8.3054,3.8223,2.6903,51.6123
3.3513,1.8121,2.2429,37.4568
6.0752,4.0735,2.2899,38.8536
2.7956,0.8141,3.2171,41.4136
3.7096,0.5136,3.2667,44.6954
4.3837,5.2555,2.7476,34.5644
2.2475,2.6514,2.2530,35.6025
5.2154,2.5660,2.6820,42.6678
4.6923,0.1660,3.2356,51.9395
7.8027,3.6913,2.2096,46.5217
3.1838,3.0732,1.5091,28.4627
3.6401,4.5320,2.5706,34.0159
4.6265,0.0357,4.2299,56.5272
1.4891,0.3282,4.3196,43.8376
6.8489,2.0009,1.3896,42.9149
3.9818,0.3652,3.9619,53.2425
7.0697,4.4362,1.2121,38.7081
7.6638,2.9718,1.8942,47.5904
7.0811,5.1135,2.2036,39.7882
1.0581,2.9097,3.7511,41.6915
2.0324,0.0002,3.4152,43.8266
2.8386,2.8425,4.3309,45.1078
4.9943,0.3339,1.4872,37.0485
8.3824,5.0503,3.1869,54.1963
8.3952,4.0879,4.4373,57.6187
6.7258,1.1088,4.2742,57.9016
6.9172,1.0247,3.9667,56.3584
3.6103,4.0052,4.8364,46.3448
5.4367,4.0062,2.5648,40.8136
4.7521,2.5490,1.1119,33.8156
5.1137,3.3853,1.0441,32.8541
9.0390,3.7193,1.1705,48.2531
9.1635,5.7768,2.8716,50.0239
9.8358,2.1465,4.4234,65.7437
5.5289,2.0930,3.8249,50.9684
6.9033,2.1112,3.8768,56.3284
4.0536,4.2911,4.1468,43.7118
3.7264,2.3636,4.6646,53.1133
6.8062,2.2591,2.8870,48.9172
9.3467,4.6524,3.1017,52.0409
2.1648,1.9445,4.8208,45.1066
4.6340,0.2696,4.4081,57.6658
2.4326,0.5792,1.4249,35.3475
7.8392,5.8880,4.2342,51.9991
7.5938,1.4197,4.5992,64.8792
7.8023,2.5203,1.2575,48.4049
6.5071,0.6868,4.3872,63.1294
6.4588,5.0441,4.6942,54.2604
3.8904,4.1924,2.5105,38.4448
2.7976,1.5150,2.7501,38.9307
3.5748,1.2072,1.6484,37.9720
2.7307,3.4926,3.5165,35.4404
7.0179,1.2212,4.2400,61.2908
4.6722,3.2795,1.2879,32.7239
2.6677,4.3799,4.6440,40.9960
8.4916,3.4222,2.8949,51.2799
4.1690,3.7109,3.2348,41.7420
4.8476,2.2567,1.2835,37.0150
1.7033,4.6943,2.1929,27.7542
6.4134,1.9855,1.8961,45.7270
9.4656,5.5336,2.0055,47.1399
8.8433,5.8087,1.2991,40.6897
6.1782,5.1192,4.7272,49.9135
1.5098,4.1851,1.4435,23.3762
5.2388,5.5043,2.0522,36.7534
3.3479,2.0072,4.0589,46.6642
2.2536,3.2825,3.9355,42.4957
8.9044,1.4137,1.2916,48.9907
9.5320,5.4259,3.8124,56.8583
9.8295,5.6994,3.3926,54.5185
6.5119,0.4836,3.2057,56.0970
1.3757,0.2136,3.0304,38.3289
6.8530,2.5891,2.2137,49.5801
1.1930,0.3321,4.0945,39.0683
8.3023,3.2051,4.4412,59.3451
5.9725,0.3128,4.0627,54.6270
7.2590,2.5783,2.7073,51.5485
9.0743,5.8952,2.4708,49.4216
2.7428,2.6191,1.2317,29.4489
3.0441,4.4849,4.5533,45.5781
8.1386,3.4083,4.9638,65.5945
8.3136,0.4597,1.5069,51.8540
2.6253,0.2623,2.3987,38.5051
3.6317,3.6367,2.9148,36.9566
2.1014,0.4608,2.0008,33.1362
7.6170,2.1417,4.6604,61.2364
2.9826,4.2788,4.7657,44.5327
6.8828,3.1611,2.0701,43.0425
7.2799,3.0207,1.2160,44.4134
6.5968,1.6787,1.8142,43.6728
2.2342,5.8556,1.9221,24.5321
4.3515,4.8983,1.5678,29.7229
9.8012,4.1901,3.5996,58.0778
5.4902,0.2025,2.1119,46.9070
4.4576,4.9631,1.3380,29.6378
5.4582,5.1766,2.5387,41.4126
1.3997,1.2344,1.7377,29.8242
3.7463,3.2493,2.3912,36.9715
1.2339,3.6524,4.5727,43.1191
8.2922,3.5458,4.0290,55.8931
4.0685,4.9754,2.7363,33.0325
7.6187,0.3427,1.4368,50.7764
4.4930,4.3278,3.7119,46.3549
5.1715,3.4356,3.2732,41.3477
5.6702,0.9753,2.5252,47.5611
2.1869,0.0911,4.1984,42.8237
9.5587,0.5132,1.9997,55.8986
4.5514,3.6933,2.4468,38.0193
6.9331,4.6946,4.2410,51.8131
6.1160,1.9259,2.0581,44.1396
2.6091,2.7763,2.7596,30.9893
5.3219,5.0660,1.8714,36.2786
1.5273,5.6330,2.1058,22.5090
1.5764,1.0788,4.0639,41.7814
3.4853,5.2143,1.5089,26.8017
6.5615,0.2975,1.4578,45.5551
1.3465,4.1066,4.4423,37.5243
7.4562,0.3649,3.8582,60.6481
3.3315,1.5447,3.7136,46.6404
7.4649,3.6035,2.3989,45.7248
1.6973,2.6629,3.0441,35.1320
4.3422,4.9362,2.6639,38.2437
6.7770,5.2551,1.5723,36.0523
4.0149,2.4488,3.6079,48.3104
5.2362,5.8410,3.4877,41.7876
9.3728,5.4712,1.1021,43.1974
6.4813,4.8482,3.0432,45.4229
6.2334,2.0643,1.8595,41.5309
8.4765,0.1956,3.9050,59.4266
1.7060,0.4639,4.7421,52.6589
3.0212,3.0210,3.2978,37.5242
7.5974,5.0856,3.1110,47.5551
1.4629,2.8340,3.0978,32.7333
8.5241,1.7584,1.9761,52.5097
3.1877,4.6059,2.4479,29.3962
2.0388,1.4463,3.9312,43.7899
8.9220,2.1713,2.4079,50.0291
6.8800,3.6313,2.7959,47.1993
4.7697,3.4161,4.3071,50.7660
7.9880,2.4457,3.3390,57.5274
2.2433,1.5617,2.1475,34.0221
4.7892,5.8995,3.3040,39.8481
6.6937,4.6359,4.5995,54.0590
2.0871,1.5803,3.2183,38.9445
9.3711,4.4571,1.5056,48.8039
7.2104,5.9396,1.5295,37.8512
8.8019,5.5117,4.6170,57.2302
6.0125,4.2719,1.4761,38.4825
9.0768,5.3901,3.3659,48.5141
1.4071,4.4325,2.4198,23.1665
5.0401,2.4532,2.7990,45.0484
5.2940,0.8076,1.7338,41.5119
7.8936,5.4981,4.7465,60.0930
6.3420,2.2192,3.5976,54.7119
4.4144,2.6315,3.0347,39.0584
1.8721,1.7841,2.3645,31.3404
6.0772,5.3838,3.3193,45.2360
3.9052,1.9115,1.7137,34.7092
2.2888,4.8839,3.9385,38.1636
5.6722,3.4508,3.4619,47.3313
1.8952,1.7087,1.4742,29.3181
8.9681,1.7309,4.6708,68.9226
9.8993,4.5208,4.6981,63.5937
2.8616,5.0327,4.0195,37.6624
1.2462,5.4152,4.8394,33.6341
1.0600,4.9950,1.1031,17.8182
2.8283,5.6508,3.2847,33.3340
8.4793,1.7696,1.4385,46.6801
7.3569,5.0685,2.7776,44.3986
8.7805,5.9585,3.9265,54.7025
2.0482,2.1223,1.3163,29.3480
3.9440,3.0424,2.1044,33.1639
6.6756,3.0771,4.1082,53.9475
9.3226,2.6003,4.7295,64.7391
8.1478,1.9052,4.3657,60.2899
1.3207,3.8070,1.0319,18.0312
2.2319,2.2573,4.7726,45.3169
2.3629,4.8832,3.9342,35.6017
3.5434,1.1914,4.5035,54.5234
7.7450,0.0192,1.2690,48.3423
6.0196,1.2513,1.7125,42.7580
4.4226,3.5034,3.5509,44.7840
5.3581,3.9416,1.7203,36.3425
3.6290,2.9104,4.1870,47.3827
4.5299,2.1428,2.9238,44.7256
8.9281,4.5298,2.1491,49.0267
9.7243,1.9524,3.6497,65.1860
3.8702,0.6812,3.7879,50.6747
7.3434,4.6421,2.9350,48.2021
4.7080,1.4092,2.1637,39.9419
5.5674,5.3389,4.1313,49.8712
3.3544,1.9057,2.5655,40.3612
4.9776,2.3921,4.6495,53.0252
4.0586,4.9111,2.2340,36.7305
4.6883,3.4350,1.6661,36.2870
9.5309,3.6798,2.3187,55.5236
6.4447,0.1195,3.8889,58.8208
7.3426,5.4734,4.0674,50.5947
5.9760,3.9296,3.0746,44.5806
2.4129,3.2142,4.4389,44.0186
3.0640,4.8077,4.6426,42.1067
7.6000,5.6401,1.1443,38.4564
1.1803,5.6421,1.4101,17.4609
2.4125,1.8088,1.9200,34.5982
7.9517,1.4839,2.0898,53.8337
6.8975,0.7872,3.9621,61.3835
3.4300,0.5095,1.2956,35.1577
4.7384,0.0885,4.3210,52.3046
6.4438,0.9111,3.9435,57.5747
6.4512,1.8731,2.2949,45.8142
5.6112,0.1406,2.0962,47.4926
6.9045,2.8284,2.1650,47.3794
1.8376,5.8013,3.2440,25.7882
5.7988,1.4677,1.0689,40.2613
5.4733,2.3619,2.4910,43.2341
3.0165,5.8511,2.5894,30.0180
3.0890,2.2189,3.2526,39.9709
8.2871,5.8549,1.3816,38.6539
2.5233,5.1890,2.9592,31.9884
6.5484,2.8411,3.8921,54.5277
6.0998,1.3946,4.0696,55.8363
4.0408,0.9037,2.2858,43.4717
6.0878,2.4392,1.0223,37.2693
8.1523,3.2735,2.2521,46.0480
6.8681,1.9310,3.8355,51.9795
9.9348,0.4886,1.4202,55.5698
7.2933,2.2541,4.0275,59.2520
2.4958,2.6256,4.8877,49.5019
1.3516,2.5451,1.6829,28.1366
7.7409,3.2825,2.5976,47.4622
3.6708,2.6129,2.1769,39.3225
5.7023,3.6906,2.4865,40.7432
6.8520,0.8491,3.0930,55.1016
7.4303,3.1163,2.0050,48.7304
5.1659,5.6172,4.7083,47.0750
2.2181,3.1463,4.3176,38.1062
1.0884,2.4978,1.6014,31.2890
3.8066,1.1260,3.7762,50.2946
5.8396,1.9862,1.2444,38.6243
4.1541,3.3549,1.9041,35.5010
6.6594,5.5673,2.0983,41.0665
6.2602,1.8345,3.4980,48.9674
4.6294,1.5285,3.1641,46.2185
2.3718,4.3839,2.1199,28.2708
3.3664,0.6139,4.1875,46.9004
3.9714,4.6319,3.3687,37.7161
3.4951,4.8438,4.4853,42.1146
2.5129,4.7002,4.9563,40.9455
1.8220,4.8201,1.5860,25.8344
3.9100,5.3757,1.2088,30.5282
5.6053,2.6381,3.6594,48.7395
2.0557,3.3609,2.5092,34.0765
4.4698,2.8469,2.2470,36.5142
8.9496,5.0531,4.8214,60.5109
9.5094,5.0016,3.8454,59.1244
5.4108,4.7338,3.7415,43.3059
6.0211,2.6125,2.3927,46.6864
5.1947,4.0202,3.9140,47.4154
2.9240,3.3588,4.9916,48.8356
2.6111,4.4858,1.0427,23.3454
4.9787,3.1560,1.0225,33.4071
4.3198,1.5226,4.6863,54.1715
6.4610,0.2012,2.0998,48.8855
7.2595,1.5182,3.5011,56.3273
9.7403,4.9400,4.4527,67.7702
6.6902,2.9418,2.8938,45.6390
8.8744,4.5035,4.2297,59.2348
9.0484,0.9192,3.9448,65.1458
8.8382,0.7899,2.6783,58.7110
6.7373,0.3740,1.3899,45.8536
5.8968,5.9004,1.7767,34.4964
8.5355,5.0894,2.2659,46.5164
7.3838,5.4343,3.3474,50.2841
9.4649,2.4190,4.3509,64.4845
7.0268,0.3897,4.3002,58.5703
1.7557,2.6604,2.1021,30.4259
2.7882,3.0328,1.6919,30.6822
1.0290,1.6426,2.4027,28.0013
4.0731,3.4090,3.7852,42.2868
2.0464,0.5434,3.9182,43.7423
2.6709,3.5469,4.8631,45.6042
2.9577,2.2472,1.3251,27.4971
7.5185,1.4804,4.3492,58.6448
2.7198,4.5350,1.5309,23.3867
1.4800,4.2355,1.7120,25.6357
3.0336,1.1295,4.5343,50.8582
2.5940,1.7696,3.7902,42.9822
6.2083,2.0932,3.5673,54.5859
5.0471,3.7862,4.3269,52.8977
4.4711,3.2277,1.8427,37.0393
7.3197,2.0815,4.2436,59.4051
7.2969,3.0226,4.3194,56.1361
8.1487,0.5445,4.0936,63.7092
1.2830,0.6918,3.6333,42.8751
2.6778,0.8389,3.3473,41.7379
6.2955,0.2031,3.8052,58.9074
6.6652,5.2160,1.0316,33.1318
6.8309,0.6012,4.6526,63.4091
3.7565,2.8010,1.7446,37.9971
5.1080,3.4558,2.7399,42.6078
4.5940,5.0046,2.0103,32.5546
7.1070,1.8010,4.8831,63.4328
8.8969,4.5790,4.6035,58.4611
7.9667,5.7239,2.6030,45.3758
1.2570,3.0732,4.6894,44.9943
9.4856,1.1908,4.8897,67.1348
7.7667,0.7793,2.3326,58.5415
3.7835,4.5949,4.2060,41.8683
5.1284,0.9921,1.0034,40.9055
3.7115,0.4823,1.9447,43.2065
2.8299,0.5410,1.9789,35.7604
4.3683,2.8641,2.3788,35.7254
5.2372,4.1207,3.7951,48.9829
8.4821,4.2373,4.0522,55.6854
1.8624,0.7710,4.0522,46.6085
9.0822,4.9187,3.9215,59.5798
4.8213,2.3631,1.2866,32.8950
6.2779,1.3302,3.4341,53.5848
7.9106,2.2148,2.3594,52.3190
7.7652,5.4875,3.5823,47.7710
2.2427,1.1278,1.8449,32.0233
6.8864,2.5543,2.1399,46.9693
4.4813,4.9277,1.1393,31.3078
2.4719,4.0940,4.3369,40.3727
5.1843,0.4958,3.7443,56.4847
8.2320,0.0733,2.2761,58.2997
6.1721,2.3039,2.8188,42.9486
4.6153,4.6282,2.2118,36.0900
3.3278,3.8047,3.4145,40.1545
4.3554,2.8413,2.3403,37.0147
5.8152,2.1892,4.1420,56.2228
4.4512,4.0483,1.6015,32.9674
4.0340,5.6051,3.3606,38.8786
7.5487,2.7299,1.1942,46.6218
3.5354,0.7293,2.9585,41.1245
7.1775,1.5140,2.3498,53.3635
3.6653,4.9150,3.1710,37.8345
1.1577,1.9478,3.5439,38.9910
6.3620,2.1435,1.1464,40.4239
1.7564,0.5674,3.9071,42.1617
6.6963,2.5866,2.0988,48.4186
3.1969,4.9534,4.3397,40.8444
7.5942,3.1414,2.8337,52.3810
2.3208,5.8611,3.5513,33.8900
8.9383,2.2915,4.9211,70.8689
7.7434,2.5352,1.0895,45.7833
9.5532,1.5411,3.6116,66.4590
4.9009,0.6986,1.7666,39.5829
3.3488,1.8192,3.0562,42.5994
8.1906,2.2454,2.8917,53.3537
7.8465,2.6217,3.9875,58.5184
7.0430,3.6277,4.6390,55.4834
7.1039,1.6361,2.6287,53.2376
2.1679,1.6023,3.3963,40.5234
9.7831,1.9090,1.8853,56.7183
1.5735,1.7270,3.8481,40.7080
8.4428,3.5275,3.5391,55.0260
9.3689,0.0754,2.3624,61.5149
4.1173,2.6663,2.8478,41.1941
7.2795,4.0379,2.0228,42.5025
1.2904,5.1138,4.8709,36.2569
4.1077,1.2453,4.9395,52.6430
4.3227,1.7509,2.2614,40.5492
6.6238,1.0004,2.4065,49.4671
4.8838,5.9750,1.0936,30.6841
5.4168,1.4083,4.6847,56.4324
2.1853,3.6427,4.3987,42.4148
9.9292,3.4245,1.7145,52.3144
2.4321,4.6651,3.9378,35.9885
7.7615,2.5091,3.3970,56.4445
3.8746,2.1790,1.4226,38.1835
7.8558,1.9067,3.1425,52.1018
4.5296,5.1543,2.9793,34.5313
5.0451,5.5435,1.7105,33.4419
3.5957,3.1960,2.3362,34.8776
9.1655,2.3001,3.6124,61.2341
9.7682,2.4618,3.5457,61.3079
6.5793,5.9935,3.3983,44.0001
7.5893,5.6729,2.3001,42.9235
5.2472,0.5458,2.4812,49.6519
7.6867,5.3011,3.6165,46.7609
8.6528,0.9683,2.4763,55.1208
8.8719,1.0513,4.7486,69.8104
3.6368,5.3667,1.8280,28.4802
5.1506,1.4703,3.4130,53.1391
9.7552,3.0013,1.4446,50.2557
6.4361,1.9876,4.6806,59.9385
9.6623,0.0413,1.1293,56.4260
7.0919,5.2024,4.9821,56.2765
4.7538,1.5602,3.8639,49.8786
2.0888,4.6596,3.5884,34.4610
5.3273,4.3562,2.1719,38.0353
4.5856,4.9339,4.0750,42.1882
5.6040,3.8978,2.7144,44.9921
2.1165,0.8759,2.0500,36.3717
2.0061,1.0137,2.6516,34.2681
4.0585,5.4778,4.1822,42.3553
6.7783,0.4444,4.5968,63.3058
5.4242,1.4684,2.0400,42.9268
8.0864,4.1974,3.2729,54.3110
6.3499,4.5679,1.5921,37.5361
4.3377,2.1763,2.1649,40.8572
9.5031,0.9498,3.5356,62.1603
3.6539,4.4624,3.7803,41.2716
2.3187,1.7540,2.5369,35.8215
2.9050,1.8177,3.3369,41.4031
3.3348,4.3268,3.9818,43.3000
6.5661,1.0225,2.3769,49.4880
2.4029,5.1157,2.2572,25.4423
5.3672,1.0147,3.1009,52.4206
2.5785,5.3828,1.0569,23.9848
3.7838,1.3459,2.1133,38.6268
8.0021,4.7356,3.6000,51.1591
9.2143,5.4378,4.3599,60.3065
8.6117,4.6985,3.0965,52.1028
6.9782,2.3909,1.3954,44.4626
3.9656,0.4032,3.2131,43.9456
8.8535,5.8226,1.2239,40.3224
6.1003,1.4878,2.0243,45.2438
6.8573,1.4705,3.7585,53.3705
5.1046,0.2414,3.4366,51.1845
2.7101,4.9842,1.2547,24.1546
9.1282,3.1353,1.2435,47.7039
6.2314,2.7856,3.1477,51.4904
8.0327,1.9132,3.5356,58.2786
1.7505,1.1844,3.1695,39.6692
2.9349,2.9234,3.2773,35.8829
2.0037,5.3191,4.1096,33.9689
2.7532,4.8346,3.4577,35.8181
7.7910,3.6081,2.9704,51.0261
2.5888,3.0438,3.0568,38.5728
8.8053,1.4941,2.1012,53.4264
6.0514,1.8528,2.7602,53.0276
5.3882,1.9152,4.8974,56.1329
5.2346,0.9788,1.2622,38.5056
9.3277,2.6592,3.5515,61.1286
5.8473,1.0959,4.1152,56.0376
5.5160,1.9201,3.1216,46.9353
1.9263,1.8004,3.4381,38.3229
2.4075,4.5984,4.1432,38.2418
8.6712,3.6607,1.6285,52.2642
6.8814,4.7325,4.1190,50.2599
3.4244,5.5971,2.8879,34.5721
2.3049,2.0023,2.4157,33.6524
7.7069,2.6982,2.7012,49.6000
7.8600,2.4245,4.8747,64.3933
4.1825,4.8322,4.8999,47.4252
7.3391,1.2517,3.8667,58.4529
3.6532,2.2409,2.2874,38.3662
6.0398,1.1967,1.8599,43.3083
5.5265,5.1384,1.4273,33.5158
5.3171,4.3276,2.8795,43.4669
9.7402,0.2760,3.6377,65.1893
5.3834,1.6809,3.4268,45.8748
4.3752,0.6086,3.5585,49.3879
9.3125,0.6662,1.5371,56.1858
7.7484,1.9473,4.1010,58.8724
2.3538,1.7931,1.8000,33.0667
1.7920,1.4714,3.2909,39.0128
5.7792,1.7485,1.0874,37.7282
7.9489,0.4080,4.1436,63.3317
8.6809,5.4306,2.7834,47.4128
8.9613,1.1048,2.8733,57.2950
7.0990,4.2244,2.0214,43.3943
7.7289,0.1388,1.4768,48.5909
5.3772,0.2882,3.1136,52.1916
9.2168,3.0736,1.0648,46.3559
5.5379,4.7897,4.1606,48.0335
5.4281,3.4489,3.5375,46.8219
9.7680,4.6835,3.1270,53.0030
8.1873,5.0778,1.3509,43.5866
9.9365,4.5114,4.0685,59.8447
4.8785,1.6612,2.8052,47.7360
6.8540,0.4382,3.5914,55.4068
4.0583,3.1663,3.7703,45.6028
1.1934,3.4484,1.0254,19.8855
8.4540,0.1132,1.9009,53.2515
3.0060,4.0472,2.3065,33.1401
5.1198,3.9924,4.0797,46.1023
8.9228,5.2035,1.6104,43.5697
7.9569,1.2369,1.7263,52.7066
8.6023,4.6768,3.1603,52.7001
9.5919,1.9648,2.2613,56.3237
3.7264,2.5457,2.0843,37.8674
9.4267,1.3034,2.4214,60.5647
4.9568,5.0049,2.5005,40.6151
4.9956,4.4637,3.9597,44.2673
4.5926,1.2338,2.5220,45.4060
8.3305,0.5571,1.7004,55.1257
2.0953,4.5396,1.4814,22.9494
5.4020,3.6291,3.9987,48.4102
9.8664,4.7987,2.4394,53.3876
3.2976,0.6720,2.8278,46.2915
4.6028,5.1450,2.4187,35.7764
9.5116,5.0192,2.7366,53.1546
9.9974,0.5067,3.5743,65.4682
4.5072,2.8282,4.8052,51.4447
3.9094,0.8444,1.9960,42.8723
6.0812,0.7677,1.6230,43.6764
1.5506,4.8143,4.4654,34.1599
6.9486,2.2302,2.6595,50.3584
9.4266,5.7918,3.9679,57.5639
8.2929,1.0897,4.5163,66.2011
5.4780,1.8364,3.5012,51.0229
9.1808,1.5911,2.2843,56.1543
8.9994,0.2053,4.4881,67.2719
9.2222,0.2790,2.5081,57.6611
2.4236,0.0896,4.5888,48.6189
1.8291,5.9291,1.4496,15.2192
8.7053,3.2204,1.5376,48.2342
6.4294,3.8211,2.2457,38.6347
2.1538,3.9382,2.4623,31.7195
6.5225,4.2979,2.9112,45.4960
2.7666,1.3159,1.5192,29.3550
9.4806,1.3533,1.3288,54.0629
8.9823,0.6314,1.9049,56.3497
2.6616,3.9562,2.3145,34.5768
5.6793,3.4630,4.5343,52.2993
7.8390,0.7902,2.6881,53.9835
9.4116,0.2054,4.6241,68.7115
4.4653,0.2881,1.7916,42.2367
1.3070,4.7686,1.6475,23.6331
3.9028,3.4325,2.9354,37.9539
8.3529,3.4632,2.8084,54.5138
2.9335,3.7279,3.1835,38.4575
7.9166,5.5433,2.3490,45.5001
9.0327,1.5317,4.2280,62.6589
6.9692,4.0081,2.3695,44.9393
5.6717,0.3787,2.4617,45.3262
2.1361,1.3628,2.8297,33.7981
2.0002,3.3028,2.1829,31.5077
